-0.9960254793271934, -0.00008916174709322489
-0.827797267649522, -0.002326816885883487
-0.6297778154621221, -0.0023356491540452717
-0.392260460055184, -0.005022425128862723
-0.22404991291383647, -0.007706109809823503
-0.026118783408054735, -0.00994508978883804
0.18174864777974387, -0.011292452296919553
0.37990941625773234, -0.0077330482277169765
0.5784058109258687, 0.004300917142726041
0.7968631316396575, 0.020348265165887724
0.8267250302946798, 0.02436120620519841
0.8564986062680844, 0.026143999533656315
0.9557556358703141, 0.03238399698996308
1.0550126654725438, 0.03862399444626985
1.114630475564646, 0.043973699271867894
1.1841845873387666, 0.05021502156839891
1.3528544124245276, 0.05912810498387236
1.5512271553383994, 0.06803986355912153
1.8087231013273137, 0.06981249977919338
1.9769159839323387, 0.066682785556062
2.1548685228561433, 0.05998439338215819
2.4019865537549507, 0.04971467357703335
2.5796741246339026, 0.03632583827057134
2.7771813052679186, 0.023382149279463693
3.004285416512102, 0.007760958195108469
3.1919446181457185, -0.003844200556079508
3.379568490706687, -0.01634141839160852
3.577181658558644, -0.02660893012969287
3.7947910815289014, -0.03197100013071741
3.9728496076706485, -0.035993215051598
