-1.026293662317658, -0.014360782256326476
-0.8185145538114771, -0.017938292475260742
-0.620530430696725, -0.018839183827763645
-0.4125746768273082, -0.017956398624992403
-0.2440638325684592, -0.013057581089053916
-0.025765492681582902, -0.0010244989454271103
0.182773190886512, 0.014577261148972176
0.3811989274093541, 0.024827108350732985
0.569352736060031, 0.025710776780320382
0.8068347623943222, 0.02213194172116184
0.9752926130441995, 0.025692670630588693
1.1830187279414104, 0.020777071785142764
1.380419921357484, 0.005157205541011872
1.48867703221658, -0.011350745266787365
1.6266723899764348, -0.02696796183046979
1.7746393784909533, -0.040801501838878096
1.9523976075152008, -0.05240621897665795
2.1797490222679143, -0.06178299647062549
2.3676025338010906, -0.06848183025793744
2.5653746824799595, -0.07473507611648691
2.7734540881036414, -0.07073008411852186
2.9717208437995706, -0.06449450279629595
3.1995668655693454, -0.06138245310948817
3.378119998728153, -0.052915840849593415
3.5766693870052593, -0.03954378685263876
3.7950030559647847, -0.02661864562467084
3.97369750541418, -0.014583797027411693
